Track Name,Artist,Streams,Date,Region,Continent,Ranking
Shape of You,Ed Sheeran,212489,2017-02-08,fr,EU,13.0
Shape of You,Ed Sheeran,212443,2017-02-09,fr,EU,13.0
Shape of You,Ed Sheeran,222081,2017-02-10,fr,EU,13.0
Shape of You,Ed Sheeran,248229,2017-02-11,fr,EU,13.0
Shape of You,Ed Sheeran,209076,2017-02-12,fr,EU,13.0
Shape of You,Ed Sheeran,219145,2017-02-13,fr,EU,13.0
Shape of You,Ed Sheeran,249656,2017-02-14,fr,EU,13.0
Shape of You,Ed Sheeran,222298,2017-02-15,fr,EU,13.0
Shape of You,Ed Sheeran,220582,2017-02-16,fr,EU,13.0
Shape of You,Ed Sheeran,231808,2017-02-17,fr,EU,13.0
Shape of You,Ed Sheeran,249409,2017-02-18,fr,EU,13.0
Shape of You,Ed Sheeran,205348,2017-02-19,fr,EU,13.0
Shape of You,Ed Sheeran,208445,2017-02-20,fr,EU,13.0
Shape of You,Ed Sheeran,205762,2017-02-21,fr,EU,13.0
Shape of You,Ed Sheeran,212401,2017-02-22,fr,EU,13.0
Shape of You,Ed Sheeran,211117,2017-02-23,fr,EU,12.0
Shape of You,Ed Sheeran,221508,2017-02-24,fr,EU,13.0
Shape of You,Ed Sheeran,238778,2017-02-25,fr,EU,13.0
Shape of You,Ed Sheeran,197195,2017-02-26,fr,EU,13.0
Shape of You,Ed Sheeran,194828,2017-02-27,fr,EU,13.0
Shape of You,Ed Sheeran,198936,2017-02-28,fr,EU,13.0
Shape of You,Ed Sheeran,216411,2017-03-01,fr,EU,13.0
Shape of You,Ed Sheeran,221161,2017-03-02,fr,EU,13.0
Shape of You,Ed Sheeran,269762,2017-03-03,fr,EU,13.0
Shape of You,Ed Sheeran,288044,2017-03-04,fr,EU,13.0
Shape of You,Ed Sheeran,238217,2017-03-05,fr,EU,13.0
Shape of You,Ed Sheeran,234050,2017-03-06,fr,EU,12.0
Shape of You,Ed Sheeran,222907,2017-03-07,fr,EU,13.0
Shape of You,Ed Sheeran,244327,2017-03-08,fr,EU,13.0
Shape of You,Ed Sheeran,234548,2017-03-09,fr,EU,13.0
Shape of You,Ed Sheeran,247734,2017-03-10,fr,EU,13.0
Shape of You,Ed Sheeran,280889,2017-03-11,fr,EU,13.0
Shape of You,Ed Sheeran,235009,2017-03-12,fr,EU,13.0
Shape of You,Ed Sheeran,218538,2017-03-13,fr,EU,13.0
Shape of You,Ed Sheeran,212594,2017-03-14,fr,EU,13.0
Shape of You,Ed Sheeran,233639,2017-03-15,fr,EU,13.0
Shape of You,Ed Sheeran,225940,2017-03-16,fr,EU,13.0
Shape of You,Ed Sheeran,227147,2017-03-17,fr,EU,13.0
Shape of You,Ed Sheeran,253502,2017-03-18,fr,EU,11.0
Shape of You,Ed Sheeran,212323,2017-03-19,fr,EU,13.0
Shape of You,Ed Sheeran,196847,2017-03-20,fr,EU,13.0
Shape of You,Ed Sheeran,197402,2017-03-21,fr,EU,13.0
Shape of You,Ed Sheeran,216110,2017-03-22,fr,EU,13.0
Shape of You,Ed Sheeran,202368,2017-03-23,fr,EU,13.0
Shape of You,Ed Sheeran,219826,2017-03-24,fr,EU,13.0
Shape of You,Ed Sheeran,262189,2017-03-25,fr,EU,11.0
Shape of You,Ed Sheeran,209228,2017-03-26,fr,EU,13.0
Shape of You,Ed Sheeran,192039,2017-03-27,fr,EU,13.0
Shape of You,Ed Sheeran,188311,2017-03-28,fr,EU,13.0
Shape of You,Ed Sheeran,208285,2017-03-29,fr,EU,13.0
Shape of You,Ed Sheeran,194409,2017-03-30,fr,EU,13.0
Shape of You,Ed Sheeran,206086,2017-03-31,fr,EU,13.0
Shape of You,Ed Sheeran,224763,2017-04-01,fr,EU,11.0
Shape of You,Ed Sheeran,191753,2017-04-02,fr,EU,13.0
Shape of You,Ed Sheeran,181888,2017-04-03,fr,EU,13.0
Shape of You,Ed Sheeran,178493,2017-04-04,fr,EU,13.0
Shape of You,Ed Sheeran,191429,2017-04-05,fr,EU,13.0
Shape of You,Ed Sheeran,185131,2017-04-06,fr,EU,13.0
Shape of You,Ed Sheeran,214453,2017-04-07,fr,EU,11.0
Shape of You,Ed Sheeran,231144,2017-04-08,fr,EU,10.0
Shape of You,Ed Sheeran,195412,2017-04-09,fr,EU,11.0
Shape of You,Ed Sheeran,186236,2017-04-10,fr,EU,12.0
Shape of You,Ed Sheeran,176767,2017-04-11,fr,EU,13.0
Shape of You,Ed Sheeran,181999,2017-04-12,fr,EU,12.0
Shape of You,Ed Sheeran,178369,2017-04-13,fr,EU,14.0
Shape of You,Ed Sheeran,190276,2017-04-14,fr,EU,12.0
Shape of You,Ed Sheeran,191236,2017-04-15,fr,EU,11.0
Shape of You,Ed Sheeran,163713,2017-04-16,fr,EU,11.0
Shape of You,Ed Sheeran,161570,2017-04-17,fr,EU,14.0
Shape of You,Ed Sheeran,164817,2017-04-18,fr,EU,14.0
Shape of You,Ed Sheeran,166470,2017-04-19,fr,EU,12.0
Shape of You,Ed Sheeran,159249,2017-04-20,fr,EU,14.0
Shape of You,Ed Sheeran,172809,2017-04-21,fr,EU,13.0
Shape of You,Ed Sheeran,184904,2017-04-22,fr,EU,11.0
Shape of You,Ed Sheeran,151951,2017-04-23,fr,EU,14.0
Shape of You,Ed Sheeran,149149,2017-04-24,fr,EU,14.0
Shape of You,Ed Sheeran,140847,2017-04-25,fr,EU,14.0
Shape of You,Ed Sheeran,150309,2017-04-26,fr,EU,14.0
Shape of You,Ed Sheeran,150963,2017-04-27,fr,EU,14.0
Shape of You,Ed Sheeran,163225,2017-04-28,fr,EU,13.0
Shape of You,Ed Sheeran,183368,2017-04-29,fr,EU,11.0
Shape of You,Ed Sheeran,155017,2017-04-30,fr,EU,12.0
Shape of You,Ed Sheeran,145472,2017-05-01,fr,EU,14.0
Shape of You,Ed Sheeran,130981,2017-05-02,fr,EU,14.0
Shape of You,Ed Sheeran,141144,2017-05-03,fr,EU,14.0
Shape of You,Ed Sheeran,140205,2017-05-04,fr,EU,14.0
Shape of You,Ed Sheeran,156308,2017-05-05,fr,EU,14.0
Shape of You,Ed Sheeran,173578,2017-05-06,fr,EU,12.0
Shape of You,Ed Sheeran,149968,2017-05-07,fr,EU,11.0
Shape of You,Ed Sheeran,142113,2017-05-08,fr,EU,14.0
Shape of You,Ed Sheeran,133013,2017-05-09,fr,EU,14.0
Shape of You,Ed Sheeran,134832,2017-05-10,fr,EU,14.0
Shape of You,Ed Sheeran,124436,2017-05-11,fr,EU,14.0
Shape of You,Ed Sheeran,137429,2017-05-12,fr,EU,14.0
Shape of You,Ed Sheeran,155835,2017-05-13,fr,EU,12.0
Shape of You,Ed Sheeran,127121,2017-05-14,fr,EU,14.0
Shape of You,Ed Sheeran,126902,2017-05-15,fr,EU,14.0
Shape of You,Ed Sheeran,134679,2017-05-16,fr,EU,14.0
Shape of You,Ed Sheeran,141248,2017-05-17,fr,EU,14.0
Shape of You,Ed Sheeran,131075,2017-05-18,fr,EU,14.0
Shape of You,Ed Sheeran,145532,2017-05-19,fr,EU,14.0
Shape of You,Ed Sheeran,169013,2017-05-20,fr,EU,11.0
Shape of You,Ed Sheeran,140277,2017-05-21,fr,EU,13.0
Shape of You,Ed Sheeran,126036,2017-05-22,fr,EU,13.0
Shape of You,Ed Sheeran,129466,2017-05-23,fr,EU,13.0
Shape of You,Ed Sheeran,156593,2017-05-24,fr,EU,10.0
Shape of You,Ed Sheeran,160281,2017-05-25,fr,EU,11.0
Shape of You,Ed Sheeran,146156,2017-05-26,fr,EU,13.0
Shape of You,Ed Sheeran,137150,2017-05-27,fr,EU,13.0
Shape of You,Ed Sheeran,121906,2017-05-28,fr,EU,14.0
Shape of You,Ed Sheeran,120094,2017-05-29,fr,EU,14.0
Shape of You,Ed Sheeran,129990,2017-06-01,fr,EU,13.0
Shape of You,Ed Sheeran,152712,2017-06-03,fr,EU,9.0
Shape of You,Ed Sheeran,132616,2017-06-04,fr,EU,10.0
Shape of You,Ed Sheeran,127749,2017-06-05,fr,EU,11.0
Shape of You,Ed Sheeran,114817,2017-06-06,fr,EU,13.0
Shape of You,Ed Sheeran,128665,2017-06-07,fr,EU,12.0
Shape of You,Ed Sheeran,124228,2017-06-08,fr,EU,13.0
Shape of You,Ed Sheeran,126731,2017-06-09,fr,EU,13.0
Shape of You,Ed Sheeran,148921,2017-06-10,fr,EU,10.0
Shape of You,Ed Sheeran,119410,2017-06-11,fr,EU,13.0
Shape of You,Ed Sheeran,119518,2017-06-12,fr,EU,13.0
Shape of You,Ed Sheeran,122188,2017-06-13,fr,EU,13.0
Shape of You,Ed Sheeran,129054,2017-06-14,fr,EU,11.0
Shape of You,Ed Sheeran,118396,2017-06-15,fr,EU,13.0
Shape of You,Ed Sheeran,134567,2017-06-16,fr,EU,12.0
Shape of You,Ed Sheeran,152764,2017-06-17,fr,EU,10.0
Shape of You,Ed Sheeran,126770,2017-06-18,fr,EU,12.0
Shape of You,Ed Sheeran,120608,2017-06-19,fr,EU,11.0
Shape of You,Ed Sheeran,120609,2017-06-20,fr,EU,11.0
Shape of You,Ed Sheeran,123262,2017-06-21,fr,EU,11.0
Shape of You,Ed Sheeran,119226,2017-06-22,fr,EU,12.0
Shape of You,Ed Sheeran,134671,2017-06-23,fr,EU,11.0
Shape of You,Ed Sheeran,146671,2017-06-24,fr,EU,8.0
Shape of You,Ed Sheeran,122278,2017-06-25,fr,EU,9.0
Shape of You,Ed Sheeran,120124,2017-06-26,fr,EU,11.0
Shape of You,Ed Sheeran,119685,2017-06-27,fr,EU,11.0
Shape of You,Ed Sheeran,121071,2017-06-28,fr,EU,11.0
Shape of You,Ed Sheeran,123560,2017-06-29,fr,EU,10.0
Shape of You,Ed Sheeran,136774,2017-06-30,fr,EU,9.0
Shape of You,Ed Sheeran,146701,2017-07-01,fr,EU,9.0
Shape of You,Ed Sheeran,122747,2017-07-02,fr,EU,8.0
Shape of You,Ed Sheeran,120364,2017-07-03,fr,EU,10.0
Shape of You,Ed Sheeran,120675,2017-07-04,fr,EU,10.0
Shape of You,Ed Sheeran,119396,2017-07-05,fr,EU,10.0
Shape of You,Ed Sheeran,121315,2017-07-06,fr,EU,10.0
Shape of You,Ed Sheeran,124487,2017-07-07,fr,EU,11.0
Shape of You,Ed Sheeran,132477,2017-07-08,fr,EU,10.0
Shape of You,Ed Sheeran,107597,2017-07-09,fr,EU,11.0
Shape of You,Ed Sheeran,107269,2017-07-10,fr,EU,12.0
Shape of You,Ed Sheeran,111137,2017-07-11,fr,EU,12.0
Shape of You,Ed Sheeran,111426,2017-07-12,fr,EU,12.0
Shape of You,Ed Sheeran,118348,2017-07-13,fr,EU,12.0
Shape of You,Ed Sheeran,108165,2017-07-14,fr,EU,12.0
Shape of You,Ed Sheeran,113514,2017-07-15,fr,EU,12.0
Shape of You,Ed Sheeran,103002,2017-07-16,fr,EU,10.0
Shape of You,Ed Sheeran,101383,2017-07-17,fr,EU,12.0
Shape of You,Ed Sheeran,104015,2017-07-18,fr,EU,12.0
Shape of You,Ed Sheeran,108941,2017-07-19,fr,EU,11.0
Shape of You,Ed Sheeran,108977,2017-07-20,fr,EU,11.0
Shape of You,Ed Sheeran,121191,2017-07-21,fr,EU,9.0
Shape of You,Ed Sheeran,133199,2017-07-22,fr,EU,8.0
Shape of You,Ed Sheeran,110818,2017-07-23,fr,EU,9.0
Shape of You,Ed Sheeran,108805,2017-07-24,fr,EU,9.0
Shape of You,Ed Sheeran,113941,2017-07-25,fr,EU,9.0
Shape of You,Ed Sheeran,108799,2017-07-26,fr,EU,10.0
Shape of You,Ed Sheeran,116842,2017-07-27,fr,EU,8.0
Shape of You,Ed Sheeran,121289,2017-07-28,fr,EU,9.0
Shape of You,Ed Sheeran,128764,2017-07-29,fr,EU,7.0
Shape of You,Ed Sheeran,109284,2017-07-30,fr,EU,7.0
Shape of You,Ed Sheeran,106881,2017-07-31,fr,EU,9.0
Shape of You,Ed Sheeran,104476,2017-08-01,fr,EU,10.0
Shape of You,Ed Sheeran,103898,2017-08-02,fr,EU,10.0
Shape of You,Ed Sheeran,101878,2017-08-03,fr,EU,10.0
Shape of You,Ed Sheeran,105777,2017-08-04,fr,EU,11.0
Shape of You,Ed Sheeran,111353,2017-08-05,fr,EU,9.0
Shape of You,Ed Sheeran,97996,2017-08-06,fr,EU,9.0
Shape of You,Ed Sheeran,99230,2017-08-07,fr,EU,10.0
Shape of You,Ed Sheeran,97280,2017-08-08,fr,EU,10.0
Shape of You,Ed Sheeran,100445,2017-08-09,fr,EU,10.0
Shape of You,Ed Sheeran,98961,2017-08-10,fr,EU,10.0
Shape of You,Ed Sheeran,100740,2017-08-11,fr,EU,11.0
Shape of You,Ed Sheeran,103021,2017-08-12,fr,EU,10.0
Shape of You,Ed Sheeran,90266,2017-08-13,fr,EU,11.0
Shape of You,Ed Sheeran,92484,2017-08-14,fr,EU,11.0
Shape of You,Ed Sheeran,84830,2017-08-15,fr,EU,12.0
Shape of You,Ed Sheeran,88043,2017-08-16,fr,EU,12.0
Shape of You,Ed Sheeran,87028,2017-08-17,fr,EU,12.0
Shape of You,Ed Sheeran,92999,2017-08-18,fr,EU,11.0
Shape of You,Ed Sheeran,101005,2017-08-19,fr,EU,10.0
Shape of You,Ed Sheeran,88571,2017-08-20,fr,EU,10.0
Shape of You,Ed Sheeran,87066,2017-08-21,fr,EU,11.0
Shape of You,Ed Sheeran,92878,2017-08-22,fr,EU,9.0
Shape of You,Ed Sheeran,90434,2017-08-23,fr,EU,11.0
Shape of You,Ed Sheeran,89985,2017-08-24,fr,EU,11.0
Shape of You,Ed Sheeran,96113,2017-08-25,fr,EU,10.0
Shape of You,Ed Sheeran,96901,2017-08-26,fr,EU,11.0
Shape of You,Ed Sheeran,81186,2017-08-27,fr,EU,11.0
Shape of You,Ed Sheeran,82514,2017-08-28,fr,EU,12.0
Shape of You,Ed Sheeran,88490,2017-08-29,fr,EU,11.0
Shape of You,Ed Sheeran,80778,2017-08-30,fr,EU,12.0
Shape of You,Ed Sheeran,72120,2017-08-31,fr,EU,13.0
Shape of You,Ed Sheeran,76024,2017-09-01,fr,EU,13.0
Shape of You,Ed Sheeran,77511,2017-09-02,fr,EU,13.0
Shape of You,Ed Sheeran,66446,2017-09-03,fr,EU,13.0
Shape of You,Ed Sheeran,62994,2017-09-04,fr,EU,15.0
Shape of You,Ed Sheeran,62322,2017-09-05,fr,EU,16.0
Shape of You,Ed Sheeran,75998,2017-09-06,fr,EU,12.0
Shape of You,Ed Sheeran,74526,2017-09-07,fr,EU,13.0
Shape of You,Ed Sheeran,71580,2017-09-08,fr,EU,13.0
Shape of You,Ed Sheeran,77603,2017-09-09,fr,EU,13.0
Shape of You,Ed Sheeran,66374,2017-09-10,fr,EU,12.0
Shape of You,Ed Sheeran,60225,2017-09-11,fr,EU,15.0
Shape of You,Ed Sheeran,61996,2017-09-12,fr,EU,15.0
Shape of You,Ed Sheeran,67407,2017-09-13,fr,EU,13.0
Shape of You,Ed Sheeran,63652,2017-09-14,fr,EU,15.0
Shape of You,Ed Sheeran,72239,2017-09-15,fr,EU,14.0
Shape of You,Ed Sheeran,81412,2017-09-16,fr,EU,12.0
Shape of You,Ed Sheeran,64296,2017-09-17,fr,EU,14.0
Shape of You,Ed Sheeran,64019,2017-09-18,fr,EU,13.0
Shape of You,Ed Sheeran,60581,2017-09-19,fr,EU,14.0
Shape of You,Ed Sheeran,67266,2017-09-20,fr,EU,13.0
Shape of You,Ed Sheeran,66660,2017-09-21,fr,EU,13.0
Shape of You,Ed Sheeran,74636,2017-09-22,fr,EU,13.0
Shape of You,Ed Sheeran,88541,2017-09-23,fr,EU,11.0
Shape of You,Ed Sheeran,67081,2017-09-24,fr,EU,12.0
Shape of You,Ed Sheeran,62077,2017-09-25,fr,EU,14.0
Shape of You,Ed Sheeran,62273,2017-09-26,fr,EU,15.0
Shape of You,Ed Sheeran,67548,2017-09-27,fr,EU,13.0
Shape of You,Ed Sheeran,64431,2017-09-28,fr,EU,13.0
Shape of You,Ed Sheeran,72278,2017-09-29,fr,EU,12.0
Shape of You,Ed Sheeran,84688,2017-09-30,fr,EU,10.0
Shape of You,Ed Sheeran,62900,2017-10-01,fr,EU,12.0
Shape of You,Ed Sheeran,62365,2017-10-02,fr,EU,13.0
Shape of You,Ed Sheeran,61157,2017-10-03,fr,EU,14.0
Shape of You,Ed Sheeran,67346,2017-10-04,fr,EU,13.0
Shape of You,Ed Sheeran,62229,2017-10-05,fr,EU,13.0
Shape of You,Ed Sheeran,69107,2017-10-06,fr,EU,13.0
Shape of You,Ed Sheeran,80499,2017-10-07,fr,EU,11.0
Shape of You,Ed Sheeran,59736,2017-10-08,fr,EU,13.0
Shape of You,Ed Sheeran,57715,2017-10-09,fr,EU,14.0
Shape of You,Ed Sheeran,57755,2017-10-10,fr,EU,13.0
Shape of You,Ed Sheeran,61354,2017-10-11,fr,EU,13.0
Shape of You,Ed Sheeran,60068,2017-10-12,fr,EU,13.0
Shape of You,Ed Sheeran,68041,2017-10-13,fr,EU,12.0
Shape of You,Ed Sheeran,79613,2017-10-14,fr,EU,11.0
Shape of You,Ed Sheeran,63089,2017-10-15,fr,EU,13.0
Shape of You,Ed Sheeran,58956,2017-10-16,fr,EU,13.0
Shape of You,Ed Sheeran,59815,2017-10-17,fr,EU,13.0
Shape of You,Ed Sheeran,63819,2017-10-18,fr,EU,13.0
Shape of You,Ed Sheeran,62373,2017-10-19,fr,EU,13.0
Shape of You,Ed Sheeran,69620,2017-10-20,fr,EU,11.0
Shape of You,Ed Sheeran,83359,2017-10-21,fr,EU,10.0
Shape of You,Ed Sheeran,65841,2017-10-22,fr,EU,11.0
Shape of You,Ed Sheeran,65215,2017-10-23,fr,EU,12.0
Shape of You,Ed Sheeran,65432,2017-10-24,fr,EU,12.0
Shape of You,Ed Sheeran,67669,2017-10-25,fr,EU,12.0
Shape of You,Ed Sheeran,66950,2017-10-26,fr,EU,12.0
Shape of You,Ed Sheeran,72526,2017-10-27,fr,EU,11.0
Shape of You,Ed Sheeran,78112,2017-10-28,fr,EU,11.0
Shape of You,Ed Sheeran,61454,2017-10-29,fr,EU,11.0
Shape of You,Ed Sheeran,64135,2017-10-30,fr,EU,12.0
Shape of You,Ed Sheeran,69016,2017-10-31,fr,EU,11.0
Shape of You,Ed Sheeran,61457,2017-11-01,fr,EU,12.0
Shape of You,Ed Sheeran,65947,2017-11-02,fr,EU,11.0
Shape of You,Ed Sheeran,69527,2017-11-03,fr,EU,11.0
Shape of You,Ed Sheeran,72146,2017-11-04,fr,EU,11.0
Shape of You,Ed Sheeran,66418,2017-11-05,fr,EU,10.0
Shape of You,Ed Sheeran,59517,2017-11-06,fr,EU,13.0
Shape of You,Ed Sheeran,60056,2017-11-07,fr,EU,13.0
Shape of You,Ed Sheeran,63583,2017-11-08,fr,EU,11.0
Shape of You,Ed Sheeran,64878,2017-11-09,fr,EU,11.0
Shape of You,Ed Sheeran,71692,2017-11-10,fr,EU,11.0
Shape of You,Ed Sheeran,83615,2017-11-11,fr,EU,8.0
Shape of You,Ed Sheeran,64269,2017-11-12,fr,EU,10.0
Shape of You,Ed Sheeran,57598,2017-11-13,fr,EU,12.0
Shape of You,Ed Sheeran,57726,2017-11-14,fr,EU,13.0
Shape of You,Ed Sheeran,65241,2017-11-15,fr,EU,11.0
Shape of You,Ed Sheeran,64213,2017-11-16,fr,EU,11.0
Shape of You,Ed Sheeran,69541,2017-11-17,fr,EU,11.0
Shape of You,Ed Sheeran,80673,2017-11-18,fr,EU,9.0
Shape of You,Ed Sheeran,69370,2017-11-19,fr,EU,10.0
Shape of You,Ed Sheeran,61639,2017-11-20,fr,EU,12.0
Shape of You,Ed Sheeran,60411,2017-11-21,fr,EU,12.0
Shape of You,Ed Sheeran,66223,2017-11-22,fr,EU,10.0
Shape of You,Ed Sheeran,64286,2017-11-23,fr,EU,11.0
Shape of You,Ed Sheeran,70794,2017-11-24,fr,EU,11.0
Shape of You,Ed Sheeran,81708,2017-11-25,fr,EU,8.0
Shape of You,Ed Sheeran,65170,2017-11-26,fr,EU,10.0
Shape of You,Ed Sheeran,59007,2017-11-27,fr,EU,11.0
Shape of You,Ed Sheeran,57397,2017-11-28,fr,EU,12.0
Shape of You,Ed Sheeran,61479,2017-11-29,fr,EU,11.0
Shape of You,Ed Sheeran,62356,2017-11-30,fr,EU,12.0
Shape of You,Ed Sheeran,68625,2017-12-01,fr,EU,11.0
Shape of You,Ed Sheeran,79135,2017-12-02,fr,EU,8.0
Shape of You,Ed Sheeran,61487,2017-12-03,fr,EU,9.0
Shape of You,Ed Sheeran,56872,2017-12-04,fr,EU,12.0
Shape of You,Ed Sheeran,59240,2017-12-05,fr,EU,14.0
Shape of You,Ed Sheeran,66400,2017-12-06,fr,EU,14.0
Shape of You,Ed Sheeran,76191,2017-12-07,fr,EU,12.0
Shape of You,Ed Sheeran,81435,2017-12-08,fr,EU,12.0
Shape of You,Ed Sheeran,87422,2017-12-09,fr,EU,11.0
Shape of You,Ed Sheeran,69021,2017-12-10,fr,EU,10.0
Shape of You,Ed Sheeran,65090,2017-12-11,fr,EU,13.0
Shape of You,Ed Sheeran,67207,2017-12-12,fr,EU,12.0
Shape of You,Ed Sheeran,69320,2017-12-13,fr,EU,12.0
Shape of You,Ed Sheeran,70537,2017-12-14,fr,EU,11.0
Shape of You,Ed Sheeran,74814,2017-12-15,fr,EU,13.0
Shape of You,Ed Sheeran,86764,2017-12-16,fr,EU,9.0
Shape of You,Ed Sheeran,73008,2017-12-17,fr,EU,9.0
Shape of You,Ed Sheeran,68671,2017-12-18,fr,EU,11.0
Shape of You,Ed Sheeran,68889,2017-12-19,fr,EU,11.0
Shape of You,Ed Sheeran,74232,2017-12-20,fr,EU,11.0
Shape of You,Ed Sheeran,75217,2017-12-21,fr,EU,10.0
Shape of You,Ed Sheeran,83623,2017-12-22,fr,EU,9.0
Shape of You,Ed Sheeran,92520,2017-12-23,fr,EU,7.0
Shape of You,Ed Sheeran,103706,2017-12-24,fr,EU,7.0
Shape of You,Ed Sheeran,68170,2017-12-25,fr,EU,9.0
Shape of You,Ed Sheeran,71394,2017-12-26,fr,EU,10.0
Shape of You,Ed Sheeran,71579,2017-12-27,fr,EU,12.0
Shape of You,Ed Sheeran,72919,2017-12-28,fr,EU,13.0
Shape of You,Ed Sheeran,76294,2017-12-29,fr,EU,12.0
Shape of You,Ed Sheeran,94318,2017-12-30,fr,EU,7.0
Shape of You,Ed Sheeran,260457,2017-12-31,fr,EU,5.0
Shape of You,Ed Sheeran,97890,2018-01-01,fr,EU,9.0
Shape of You,Ed Sheeran,75301,2018-01-02,fr,EU,12.0
Shape of You,Ed Sheeran,73502,2018-01-03,fr,EU,13.0
Shape of You,Ed Sheeran,74781,2018-01-04,fr,EU,11.0
Shape of You,Ed Sheeran,75293,2018-01-05,fr,EU,12.0
Shape of You,Ed Sheeran,83892,2018-01-06,fr,EU,8.0
Shape of You,Ed Sheeran,68725,2018-01-07,fr,EU,10.0
Shape of You,Ed Sheeran,62784,2018-01-08,fr,EU,14.0
Shape of You,Ed Sheeran,60052,2018-01-09,fr,EU,16.0
Shape of You,Ed Sheeran,57617,2017-01-06,ar,SA,20.0
Shape of You,Ed Sheeran,51212,2017-01-07,ar,SA,21.0
Shape of You,Ed Sheeran,47299,2017-01-08,ar,SA,25.0
Shape of You,Ed Sheeran,58157,2017-01-09,ar,SA,24.0
Shape of You,Ed Sheeran,56384,2017-01-10,ar,SA,24.0
Shape of You,Ed Sheeran,59494,2017-01-11,ar,SA,24.0
Shape of You,Ed Sheeran,59565,2017-01-12,ar,SA,24.0
Shape of You,Ed Sheeran,64899,2017-01-13,ar,SA,22.0
Shape of You,Ed Sheeran,71555,2017-01-14,ar,SA,20.0
Shape of You,Ed Sheeran,62253,2017-01-15,ar,SA,23.0
Shape of You,Ed Sheeran,79326,2017-01-16,ar,SA,20.0
Shape of You,Ed Sheeran,83406,2017-01-17,ar,SA,19.0
Shape of You,Ed Sheeran,88956,2017-01-18,ar,SA,18.0
Shape of You,Ed Sheeran,85349,2017-01-19,ar,SA,18.0
Shape of You,Ed Sheeran,85775,2017-01-20,ar,SA,19.0
Shape of You,Ed Sheeran,80509,2017-01-21,ar,SA,20.0
Shape of You,Ed Sheeran,72186,2017-01-22,ar,SA,20.0
Shape of You,Ed Sheeran,88645,2017-01-23,ar,SA,19.0
Shape of You,Ed Sheeran,94990,2017-01-24,ar,SA,18.0
Shape of You,Ed Sheeran,98134,2017-01-25,ar,SA,18.0
Shape of You,Ed Sheeran,100766,2017-01-26,ar,SA,18.0
Shape of You,Ed Sheeran,108888,2017-01-27,ar,SA,18.0
Shape of You,Ed Sheeran,101692,2017-01-28,ar,SA,18.0
Shape of You,Ed Sheeran,88973,2017-01-29,ar,SA,18.0
Shape of You,Ed Sheeran,106712,2017-01-30,ar,SA,17.0
Shape of You,Ed Sheeran,109972,2017-01-31,ar,SA,17.0
Shape of You,Ed Sheeran,119201,2017-02-01,ar,SA,17.0
Shape of You,Ed Sheeran,122635,2017-02-02,ar,SA,17.0
Shape of You,Ed Sheeran,126272,2017-02-03,ar,SA,17.0
Shape of You,Ed Sheeran,118638,2017-02-04,ar,SA,17.0
Shape of You,Ed Sheeran,101552,2017-02-05,ar,SA,17.0
Shape of You,Ed Sheeran,121996,2017-02-06,ar,SA,17.0
Shape of You,Ed Sheeran,134818,2017-02-07,ar,SA,17.0
Shape of You,Ed Sheeran,142658,2017-02-08,ar,SA,17.0
Shape of You,Ed Sheeran,140466,2017-02-09,ar,SA,17.0
Shape of You,Ed Sheeran,141875,2017-02-10,ar,SA,17.0
Shape of You,Ed Sheeran,138143,2017-02-11,ar,SA,17.0
Shape of You,Ed Sheeran,119602,2017-02-12,ar,SA,17.0
Shape of You,Ed Sheeran,142451,2017-02-13,ar,SA,17.0
Shape of You,Ed Sheeran,148016,2017-02-14,ar,SA,16.0
Shape of You,Ed Sheeran,154592,2017-02-15,ar,SA,16.0
Shape of You,Ed Sheeran,153988,2017-02-16,ar,SA,16.0
Shape of You,Ed Sheeran,161456,2017-02-17,ar,SA,16.0
Shape of You,Ed Sheeran,154096,2017-02-18,ar,SA,16.0
Shape of You,Ed Sheeran,143352,2017-02-19,ar,SA,16.0
Shape of You,Ed Sheeran,154800,2017-02-20,ar,SA,16.0
Shape of You,Ed Sheeran,151882,2017-02-21,ar,SA,16.0
Shape of You,Ed Sheeran,163203,2017-02-22,ar,SA,16.0
Shape of You,Ed Sheeran,160153,2017-02-23,ar,SA,15.0
Shape of You,Ed Sheeran,166294,2017-02-24,ar,SA,16.0
Shape of You,Ed Sheeran,162108,2017-02-25,ar,SA,16.0
Shape of You,Ed Sheeran,141026,2017-02-26,ar,SA,16.0
Shape of You,Ed Sheeran,137567,2017-02-27,ar,SA,16.0
Shape of You,Ed Sheeran,150862,2017-02-28,ar,SA,16.0
Shape of You,Ed Sheeran,168495,2017-03-01,ar,SA,16.0
Shape of You,Ed Sheeran,166448,2017-03-02,ar,SA,16.0
Shape of You,Ed Sheeran,202857,2017-03-03,ar,SA,16.0
Shape of You,Ed Sheeran,193463,2017-03-04,ar,SA,16.0
Shape of You,Ed Sheeran,176277,2017-03-05,ar,SA,15.0
Shape of You,Ed Sheeran,184620,2017-03-06,ar,SA,15.0
Shape of You,Ed Sheeran,184778,2017-03-07,ar,SA,16.0
Shape of You,Ed Sheeran,185182,2017-03-08,ar,SA,15.0
Shape of You,Ed Sheeran,179599,2017-03-09,ar,SA,16.0
Shape of You,Ed Sheeran,185765,2017-03-10,ar,SA,16.0
Shape of You,Ed Sheeran,185677,2017-03-11,ar,SA,16.0
Shape of You,Ed Sheeran,162761,2017-03-12,ar,SA,15.0
